Date,NIFTY_TOTAL_MARKET
2010-07-02,2631.51
2010-07-01,2633.23
2010-06-30,2653.33
2010-06-29,2631.24
2010-06-28,2657.66
2010-06-25,2619.74
2010-06-24,2623.97
2010-06-23,2627.75
2010-06-22,2620.68
2010-06-21,2632.43
2010-06-18,2596.36
2010-06-17,2606.07
2010-06-16,2591.28
2010-06-15,2587.74
2010-06-14,2576.37
2010-06-11,2544.99
2010-06-10,2533.81
2010-06-09,2498.89
2010-06-08,2484.61
2010-06-07,2507.08
2010-06-04,2550.97
2010-06-03,2544.71
2010-06-02,2506.74
2010-06-01,2482.54
2010-05-31,2528.24
2010-05-28,2504.61
2010-05-27,2468.22
2010-05-26,2435.68
2010-05-25,2394.18
2010-05-24,2459.86
2010-05-21,2454.18
2010-05-20,2473.58
2010-05-19,2457.88
2010-05-18,2524.06
2010-05-17,2521.09
2010-05-14,2535.18
2010-05-13,2567.52
2010-05-12,2551.07
2010-05-11,2543.18
2010-05-10,2572.08
2010-05-07,2501.47
2010-05-06,2546.83
2010-05-05,2555.36
2010-05-04,2559.33
2010-05-03,2597.57
2010-04-30,2613.55
2010-04-29,2596.02
2010-04-28,2581.53
2010-04-27,2619.91
2010-04-26,2623.15
2010-04-23,2614.1
2010-04-22,2606.62
2010-04-21,2599.18
2010-04-20,2583.85
2010-04-19,2565.45
2010-04-16,2596.76
2010-04-15,2606.81
2010-04-13,2621.21
2010-04-12,2627.22
2010-04-09,2635.98
2010-04-08,2618.69
2010-04-07,2644.17
2010-04-06,2635.05
2010-04-05,2630.83
2010-04-01,2595.26
2010-03-31,2575.01
2010-03-30,2574.64
2010-03-29,2578.77
2010-03-26,2574.42
2010-03-25,2562.92
2010-03-23,2559.27
2010-03-22,2553.87
2010-03-19,2580.79
2010-03-18,2570.38
2010-03-17,2567.76
2010-03-16,2550.13
2010-03-15,2525.93
2010-03-12,2537.78
2010-03-11,2537.59
2010-03-10,2538.52
2010-03-09,2537.77
2010-03-08,2558.85
2010-03-05,2548.24
2010-03-04,2543.11
2010-03-03,2535.12
2010-03-02,2500.88
2010-02-26,2461.96
2010-02-25,2428.95
2010-02-24,2433.96
2010-02-23,2439.67
2010-02-22,2442.96
2010-02-19,2448.38
2010-02-18,2474.46
2010-02-17,2489.57
2010-02-16,2467.53
2010-02-15,2445.04
2010-02-11,2461.33
2010-02-10,2435.29
2010-02-09,2449.23
2010-02-08,2427.35
2010-02-06,2427.11
2010-02-05,2401.17
2010-02-04,2470.47
2010-02-03,2513.2
2010-02-02,2469.11
2010-02-01,2503.12
2010-01-29,2477.63
2010-01-28,2466.22
2010-01-27,2459.4
2010-01-25,2551.52
2010-01-22,2570.73
2010-01-21,2590.66
2010-01-20,2656.77
2010-01-19,2665.69
2010-01-18,2683.53
2010-01-15,2664.84
2010-01-14,2654.35
2010-01-13,2633.39
2010-01-12,2618.9
2010-01-11,2643.06
2010-01-08,2626.15
2010-01-07,2629.39
2010-01-06,2635.5
2010-01-05,2631.29
2010-01-04,2602.5
2009-12-31,2578.76
2009-12-30,2565.29
2009-12-29,2566.6
2009-12-24,2560.15
2009-12-23,2544.92
2009-12-22,2482.16
2009-12-21,2458.7
2009-12-18,2470.7
2009-12-17,2492.12
2009-12-16,2484.63
2009-12-15,2482.01
2009-12-14,2516.7
2009-12-11,2523.58
2009-12-10,2532.95
2009-12-09,2521.16
2009-12-08,2530.49
2009-12-07,2497.61
2009-12-04,2520.58
2009-12-03,2525.27
2009-12-02,2511.31
2009-12-01,2506.55
2009-11-30,2464.1
2009-11-27,2418.54
2009-11-26,2450.16
2009-11-25,2487.53
2009-11-24,2484.35
2009-11-23,2485.35
2009-11-20,2465.65
2009-11-19,2443.09
2009-11-18,2475.79
2009-11-17,2472.92
2009-11-16,2473.64
2009-11-13,2445.34
2009-11-12,2427.41
2009-11-11,2454.85
2009-11-10,2398.18
2009-11-09,2393.63
2009-11-06,2347.96
2009-11-05,2316.84
2009-11-04,2278.97
2009-11-03,2214.84
2009-10-30,2290.26
2009-10-29,2307.74
2009-10-28,2347.15
2009-10-27,2353.64
2009-10-26,2418.46
2009-10-23,2440.81
2009-10-22,2431.89
2009-10-21,2469.66
2009-10-20,2492.9
2009-10-17,2500.97
2009-10-16,2493.19
2009-10-15,2474.71
2009-10-14,2470.8
2009-10-12,2435.41
2009-10-09,2393.84
2009-10-08,2411.36
2009-10-07,2401.67
2009-10-06,2404.4
2009-10-05,2403.88
2009-10-01,2447.19
2009-09-30,2446.8
2009-09-29,2419.09
2009-09-25,2400.76
2009-09-24,2400.01
2009-09-23,2392.3
2009-09-22,2416.75
2009-09-18,2401.98
2009-09-17,2388.62
2009-09-16,2386.24
2009-09-15,2358.79
2009-09-14,2320.73
2009-09-11,2323.31
2009-09-10,2326.86
2009-09-09,2328.77
2009-09-08,2331.18
2009-09-07,2328.12
2009-09-04,2276.32
2009-09-03,2244.73
2009-09-02,2246.8
2009-09-01,2254.91
2009-08-31,2276.79
2009-08-28,2290.64
2009-08-27,2271.24
2009-08-26,2264.53
2009-08-25,2248.29
2009-08-24,2238.76
2009-08-21,2191.96
2009-08-20,2161.88
2009-08-19,2135.33
2009-08-18,2169.47
2009-08-17,2133.78
2009-08-14,2218.01
2009-08-13,2222.77
2009-08-12,2152.82
2009-08-11,2156.61
2009-08-10,2143.35
2009-08-07,2166.39
2009-08-06,2212.95
2009-08-05,2262.35
2009-08-04,2249.67
2009-08-03,2259.55
2009-07-31,2224.07
2009-07-30,2199.09
2009-07-29,2177.87
2009-07-28,2201.93
2009-07-27,2190.96
2009-07-24,2179.52
2009-07-23,2153.3
2009-07-22,2105.5
2009-07-21,2127.67
2009-07-20,2143.66
2009-07-17,2091.21
2009-07-16,2032.44
2009-07-15,2028.21
2009-07-14,1955.41
2009-07-13,1887.17
2009-07-10,1914.52
2009-07-09,1950.32
2009-07-08,1943.8
2009-07-07,1995.64
2009-07-06,1990.67
2009-07-03,2103.49
2009-07-02,2079.28
2009-07-01,2064.97
2009-06-30,2045.48
2009-06-29,2096.09
2009-06-26,2075.71
2009-06-25,2023.74
2009-06-24,2043.34
2009-06-23,2015.43
2009-06-22,2008.34
2009-06-19,2037.57
2009-06-18,2010.63
2009-06-17,2064.87
2009-06-16,2144.08
2009-06-15,2116.72
2009-06-12,2158.6
2009-06-11,2185.76
2009-06-10,2198.32
2009-06-09,2156.1
2009-06-08,2098.77
2009-06-05,2186.13
2009-06-04,2184.87
2009-06-03,2153.21
2009-06-02,2143.85
2009-06-01,2150.71
2009-05-29,2106.21
2009-05-28,2051.73
2009-05-27,2025.25
2009-05-26,1947.38
2009-05-25,2001.4
2009-05-22,1972.52
2009-05-21,1955.6
2009-05-20,1962.47
2009-05-19,1940.87
2009-05-18,1930.64
2009-05-15,1663.59
2009-05-14,1635.87
2009-05-13,1642.99
2009-05-12,1658.21
2009-05-11,1613.52
2009-05-08,1641.26
2009-05-07,1661.67
2009-05-06,1630.23
2009-05-05,1647.84
2009-05-04,1635.63
2009-04-29,1562.74
2009-04-28,1519.47
2009-04-27,1570.23
2009-04-24,1579.24
2009-04-23,1553.4
2009-04-22,1517.94
2009-04-21,1534.11
2009-04-20,1539.3
2009-04-17,1533.62
2009-04-16,1522.78
2009-04-15,1580.25
2009-04-13,1525.59
2009-04-09,1493.76
2009-04-08,1488.43
2009-04-06,1450.22
2009-04-02,1423.84
2009-04-01,1362.84
2009-03-31,1344.87
2009-03-30,1324.08
2009-03-27,1372.98
2009-03-26,1355.61
2009-03-25,1321.55
2009-03-24,1303.35
2009-03-23,1307.05
2009-03-20,1254.23
2009-03-19,1257.33
2009-03-18,1251.1
2009-03-17,1232.78
2009-03-16,1238.9
2009-03-13,1209.52
2009-03-12,1168.63
2009-03-09,1152.66
2009-03-06,1173.47
2009-03-05,1161.43
2009-03-04,1188.54
2009-03-03,1182.25
2009-03-02,1203.57
2009-02-27,1238.51
2009-02-26,1244.13
2009-02-25,1238.84
2009-02-24,1228.81
2009-02-20,1234.74
2009-02-19,1258.09
2009-02-18,1254.16
2009-02-17,1253.17
2009-02-16,1285.8
2009-02-13,1327.23
2009-02-12,1304.87
2009-02-11,1315.15
2009-02-10,1317.73
2009-02-09,1310.85
2009-02-06,1277.89
2009-02-05,1252.24
2009-02-04,1262.08
2009-02-03,1255.84
2009-02-02,1253.75
2009-01-30,1294.48
2009-01-29,1272.39
2009-01-28,1280.69
2009-01-27,1246.3
2009-01-23,1213.81
2009-01-22,1232.8
2009-01-21,1236.42
2009-01-20,1272.84
2009-01-19,1290.7
2009-01-16,1281.98
2009-01-15,1249.67
2009-01-14,1289.0
2009-01-13,1251.92
2009-01-12,1265.92
2009-01-09,1303.87
2009-01-07,1331.16
2009-01-06,1425.0
2009-01-05,1426.29
2009-01-02,1395.21
2009-01-01,1383.64
2008-12-31,1345.12
2008-12-30,1349.85
2008-12-29,1323.24
2008-12-26,1296.46
2008-12-24,1321.35
2008-12-23,1339.57
2008-12-22,1371.31
2008-12-19,1386.86
2008-12-18,1373.37
2008-12-17,1327.74
2008-12-16,1367.69
2008-12-15,1335.47
2008-12-12,1304.38
2008-12-11,1299.24
2008-12-10,1294.43
2008-12-08,1240.69
2008-12-05,1218.4
2008-12-04,1246.94
2008-12-03,1193.57
2008-12-02,1187.05
2008-12-01,1198.29
2008-11-28,1224.06
2008-11-26,1222.84
2008-11-25,1194.02
2008-11-24,1214.21
2008-11-21,1209.92
2008-11-20,1164.66
2008-11-19,1203.79
2008-11-18,1226.69
2008-11-17,1274.54
2008-11-14,1290.9
2008-11-12,1311.94
2008-11-11,1348.72
2008-11-10,1427.42
2008-11-07,1354.51
2008-11-06,1322.63
2008-11-05,1365.08
2008-11-04,1418.1
2008-11-03,1371.14
2008-10-31,1303.79
2008-10-29,1230.07
2008-10-28,1228.08
2008-10-27,1156.57
2008-10-24,1193.6
2008-10-23,1339.31
2008-10-22,1393.56
2008-10-21,1459.0
2008-10-20,1411.51
2008-10-17,1398.58
2008-10-16,1473.13
2008-10-15,1495.86
2008-10-14,1573.23
2008-10-13,1554.83
2008-10-10,1469.4
2008-10-08,1578.86
2008-10-07,1636.5
2008-10-06,1648.07
2008-10-03,1751.28
2008-10-01,1808.91
2008-09-30,1794.79
2008-09-29,1765.82
2008-09-26,1834.77
2008-09-25,1892.42
2008-09-24,1912.55
2008-09-23,1899.91
2008-09-22,1939.29
2008-09-19,1946.96
2008-09-18,1862.4
2008-09-17,1862.93
2008-09-16,1898.19
2008-09-15,1907.21
2008-09-12,1986.71
2008-09-11,2018.87
2008-09-10,2062.17
2008-09-09,2092.84
2008-09-08,2100.71
2008-09-05,2049.65
2008-09-04,2092.1
2008-09-02,2113.21
2008-09-01,2044.89
2008-08-29,2048.84
2008-08-28,1983.77
2008-08-27,2017.11
2008-08-26,2036.32
2008-08-25,2035.61
2008-08-22,2031.15
2008-08-21,2016.33
2008-08-20,2075.68
2008-08-19,2054.08
2008-08-18,2065.06
2008-08-14,2083.68
2008-08-13,2133.57
2008-08-12,2144.03
2008-08-11,2173.81
2008-08-08,2131.33
2008-08-07,2126.05
2008-08-06,2121.85
2008-08-05,2120.85
2008-08-04,2071.84
2008-08-01,2066.53
2008-07-31,2027.07
2008-07-30,2022.33
2008-07-29,1964.92
2008-07-28,2033.57
2008-07-25,2023.16
2008-07-24,2064.5
2008-07-23,2079.36
2008-07-22,1965.78
2008-07-21,1927.23
2008-07-18,1903.51
2008-07-17,1844.01
2008-07-16,1788.29
2008-07-15,1808.43
2008-07-14,1888.25
2008-07-11,1893.79
2008-07-10,1946.5
2008-07-09,1944.09
2008-07-08,1865.36
2008-07-07,1878.13
2008-07-04,1860.15
2008-07-03,1814.01
2008-07-02,1886.95
2008-07-01,1801.11
2008-06-30,1876.32
2008-06-27,1929.49
2008-06-26,2008.34
2008-06-25,1990.47
2008-06-24,1966.4
2008-06-23,2000.0
2008-06-20,2055.9
2008-06-19,2127.49
2008-06-18,2167.1
2008-06-17,2196.58
2008-06-16,2153.67
2008-06-13,2127.14
2008-06-12,2132.77
2008-06-11,2124.68
2008-06-10,2088.66
2008-06-09,2112.47
2008-06-06,2182.22
2008-06-05,2207.47
2008-06-04,2175.98
2008-06-03,2241.08
2008-06-02,2254.41
2008-05-30,2315.95
2008-05-29,2304.71
2008-05-28,2332.56
2008-05-27,2305.36
2008-05-26,2316.48
2008-05-23,2360.63
2008-05-22,2397.17
2008-05-21,2440.51
2008-05-20,2430.67
2008-05-16,2452.67
2008-05-15,2429.95
2008-05-14,2384.68
2008-05-13,2361.93
2008-05-12,2376.07
2008-05-09,2375.86
2008-05-08,2427.24
2008-05-07,2452.87
2008-05-06,2463.57
2008-05-05,2492.8
2008-05-02,2499.45
2008-04-30,2465.85
2008-04-29,2472.11
2008-04-28,2428.11
2008-04-25,2431.27
2008-04-24,2386.49
2008-04-23,2398.81
2008-04-22,2407.78
2008-04-21,2395.36
2008-04-17,2352.79
2008-04-16,2312.69
2008-04-15,2299.56
2008-04-11,2255.12
2008-04-10,2237.14
2008-04-09,2244.02
2008-04-08,2222.23
2008-04-07,2235.3
2008-04-04,2188.1
2008-04-03,2241.41
2008-04-02,2238.87
2008-04-01,2228.03
2008-03-31,2232.71
2008-03-28,2315.51
2008-03-27,2250.61
2008-03-26,2252.83
2008-03-25,2259.08
2008-03-24,2129.88
2008-03-19,2132.72
2008-03-18,2124.93
2008-03-17,2125.76
2008-03-14,2257.92
2008-03-13,2210.58
2008-03-12,2342.17
2008-03-11,2350.6
2008-03-10,2293.28
2008-03-07,2291.35
2008-03-05,2375.93
2008-03-04,2365.71
2008-03-03,2421.07
2008-02-29,2550.29
2008-02-28,2575.4
2008-02-27,2577.42
2008-02-26,2575.61
2008-02-25,2541.06
2008-02-22,2511.92
2008-02-21,2547.8
2008-02-20,2529.54
2008-02-19,2588.94
2008-02-18,2583.97
2008-02-15,2589.36
2008-02-14,2537.02
2008-02-13,2402.07
2008-02-12,2370.27
2008-02-11,2390.79
2008-02-08,2523.36
2008-02-07,2547.96
2008-02-06,2634.29
2008-02-05,2699.42
2008-02-04,2681.96
2008-02-01,2600.0
2008-01-31,2542.15
2008-01-30,2562.97
2008-01-29,2624.45
2008-01-28,2627.49
2008-01-25,2668.1
2008-01-24,2494.94
2008-01-23,2582.6
2008-01-22,2418.8
2008-01-21,2590.46
2008-01-18,2883.48
2008-01-17,3014.95
2008-01-16,3021.18
2008-01-15,3089.49
2008-01-14,3148.53
2008-01-11,3126.19
2008-01-10,3111.19
2008-01-09,3189.54
2008-01-08,3195.26
2008-01-07,3220.84
2008-01-04,3221.68
2008-01-03,3187.32
2008-01-02,3184.78
2008-01-01,3153.3
2007-12-31,3134.42
2007-12-28,3091.71
2007-12-27,3061.25
2007-12-26,3056.23
2007-12-24,2993.48
2007-12-20,2904.12
2007-12-19,2903.55
2007-12-18,2900.75
2007-12-17,2909.91
2007-12-14,3050.56
2007-12-13,3045.84
2007-12-12,3071.55
2007-12-11,3029.48
2007-12-10,2980.18
2007-12-07,2972.55
2007-12-06,2964.65
2007-12-05,2963.99
2007-12-04,2917.86
2007-12-03,2897.25
2007-11-30,2838.03
2007-11-29,2763.9
2007-11-28,2771.18
2007-11-27,2799.74
2007-11-26,2804.55
2007-11-23,2741.35
2007-11-22,2692.7
2007-11-21,2720.37
2007-11-20,2846.07
2007-11-19,2902.77
2007-11-16,2875.7
2007-11-15,2866.32
2007-11-14,2853.44
2007-11-13,2746.88
2007-11-12,2701.25
2007-11-09,2721.78
2007-11-08,2729.77
2007-11-07,2763.38
2007-11-06,2767.88
2007-11-05,2779.84
2007-11-02,2798.53
2007-11-01,2767.54
2007-10-31,2795.86
2007-10-30,2774.12
2007-10-29,2780.84
2007-10-26,2703.79
2007-10-25,2643.24
2007-10-24,2612.76
2007-10-23,2596.01
2007-10-22,2464.76
2007-10-19,2471.59
2007-10-18,2542.93
2007-10-17,2633.9
2007-10-16,2692.81
2007-10-15,2684.8
2007-10-12,2586.72
2007-10-11,2628.04
2007-10-10,2588.11
2007-10-09,2539.61
2007-10-08,2439.49
2007-10-05,2502.01
2007-10-04,2521.36
2007-10-03,2516.87
2007-10-01,2466.29
2007-09-28,2437.86
2007-09-27,2415.6
2007-09-26,2399.97
2007-09-25,2393.08
2007-09-24,2389.46
2007-09-21,2350.28
2007-09-20,2322.46
2007-09-19,2308.56
2007-09-18,2234.56
2007-09-17,2209.96
2007-09-14,2213.82
2007-09-13,2226.36
2007-09-12,2207.13
2007-09-11,2205.92
2007-09-10,2205.75
2007-09-07,2199.57
2007-09-06,2203.35
2007-09-05,2182.7
2007-09-04,2182.6
2007-09-03,2177.07
2007-08-31,2156.41
2007-08-30,2124.49
2007-08-29,2105.82
2007-08-28,2090.74
2007-08-27,2076.6
2007-08-24,2020.28
2007-08-23,1986.89
2007-08-22,2003.91
2007-08-21,1977.96
2007-08-20,2044.93
2007-08-17,2002.99
2007-08-16,2036.84
2007-08-14,2125.8
2007-08-13,2124.89
2007-08-10,2106.63
2007-08-09,2138.19
2007-08-08,2170.01
2007-08-07,2123.99
2007-08-06,2111.38
2007-08-03,2139.04
2007-08-02,2112.2
2007-08-01,2103.7
2007-07-31,2193.52
2007-07-30,2150.98
2007-07-27,2151.41
2007-07-26,2230.46
2007-07-25,2218.17
2007-07-24,2233.97
2007-07-23,2236.42
2007-07-20,2213.13
2007-07-19,2211.83
2007-07-18,2187.87
2007-07-17,2188.7
2007-07-16,2197.76
2007-07-13,2190.49
2007-07-12,2169.65
2007-07-11,2138.43
2007-07-10,2139.08
2007-07-09,2144.94
2007-07-06,2126.65
2007-07-05,2114.47
2007-07-04,2124.1
2007-07-03,2122.65
2007-07-02,2102.37
2007-06-29,2098.64
2007-06-28,2075.52
2007-06-27,2068.74
2007-06-26,2078.96
2007-06-25,2067.31
2007-06-22,2065.4
2007-06-21,2067.8
2007-06-20,2055.58
2007-06-19,2035.09
2007-06-18,2005.76
2007-06-15,2016.18
2007-06-14,2013.35
2007-06-13,1982.0
2007-06-12,1995.42
2007-06-11,1997.82
2007-06-08,1997.54
2007-06-07,2014.82
2007-06-06,2022.66
2007-06-05,2061.96
2007-06-04,2053.64
2007-06-01,2063.9
2007-05-31,2056.79
2007-05-30,2039.6
2007-05-29,2061.26
2007-05-28,2046.17
2007-05-25,2035.74
2007-05-24,2020.57
2007-05-23,2033.09
2007-05-22,2048.18
2007-05-21,2040.97
2007-05-18,2021.37
2007-05-17,2023.59
2007-05-16,1999.99
2007-05-15,1974.26
2007-05-14,1975.36
2007-05-11,1948.98
2007-05-10,1943.62
2007-05-09,1948.68
2007-05-08,1944.25
2007-05-07,1961.98
2007-05-04,1967.12
2007-05-03,1977.74
2007-04-30,1948.89
2007-04-27,1939.67
2007-04-26,1973.36
2007-04-25,1970.36
2007-04-24,1957.66
2007-04-23,1933.8
2007-04-20,1932.62
2007-04-19,1898.86
2007-04-18,1904.5
2007-04-17,1891.3
2007-04-16,1903.37
2007-04-13,1863.76
2007-04-12,1829.17
2007-04-11,1841.74
2007-04-10,1834.89
2007-04-09,1828.11
2007-04-05,1786.69
2007-04-04,1775.98
2007-04-03,1755.17
2007-04-02,1733.48
2007-03-30,1811.41
2007-03-29,1794.51
2007-03-28,1782.54
2007-03-26,1809.09
2007-03-23,1824.03
2007-03-22,1826.98
2007-03-21,1785.62
2007-03-20,1761.92
2007-03-19,1749.89
2007-03-16,1721.77
2007-03-15,1736.55
2007-03-14,1730.71
2007-03-13,1783.12
2007-03-12,1761.83
2007-03-09,1751.28
2007-03-08,1764.76
2007-03-07,1705.37
2007-03-06,1725.84
2007-03-05,1700.75
2007-03-02,1777.96
2007-03-01,1809.84
2007-02-28,1787.16
2007-02-27,1853.91
2007-02-26,1865.51
2007-02-23,1864.07
2007-02-22,1911.09
2007-02-21,1935.25
2007-02-20,1939.83
2007-02-19,1963.47
2007-02-15,1957.13
2007-02-14,1910.16
2007-02-13,1911.14
2007-02-12,1918.9
2007-02-09,1983.24
2007-02-08,2006.33
2007-02-07,2007.46
2007-02-06,1995.75
2007-02-05,1999.15
2007-02-02,1988.22
2007-02-01,1970.11
2007-01-31,1947.68
2007-01-29,1965.71
2007-01-25,1969.68
2007-01-24,1945.5
2007-01-23,1933.99
2007-01-22,1955.24
2007-01-19,1950.39
2007-01-18,1960.14
2007-01-17,1949.53
2007-01-16,1943.47
2007-01-15,1942.96
2007-01-12,1929.21
2007-01-11,1885.17
2007-01-10,1845.3
2007-01-09,1873.37
2007-01-08,1886.3
2007-01-05,1907.35
2007-01-04,1908.56
2007-01-03,1916.54
2007-01-02,1905.0
2006-12-29,1885.02
2006-12-28,1881.16
2006-12-27,1881.29
2006-12-26,1862.91
2006-12-22,1832.43
2006-12-21,1814.13
2006-12-20,1806.97
2006-12-19,1815.46
2006-12-18,1856.42
2006-12-15,1844.39
2006-12-14,1825.57
2006-12-13,1783.18
2006-12-12,1750.73
2006-12-11,1821.12
2006-12-08,1878.32
2006-12-07,1897.78
2006-12-06,1895.14
2006-12-05,1902.71
2006-12-04,1898.41
2006-12-01,1891.0
2006-11-30,1869.11
2006-11-29,1865.78
2006-11-28,1861.11
2006-11-27,1883.88
2006-11-24,1874.39
2006-11-23,1866.48
2006-11-22,1864.41
2006-11-21,1847.95
2006-11-20,1817.47
2006-11-17,1823.0
2006-11-16,1838.37
2006-11-15,1837.79
2006-11-14,1833.0
2006-11-13,1832.52
2006-11-10,1816.21
2006-11-09,1798.94
2006-11-08,1790.27
2006-11-07,1805.02
2006-11-06,1808.38
2006-11-03,1801.24
2006-11-02,1795.01
2006-11-01,1783.6
2006-10-31,1774.43
2006-10-30,1783.8
2006-10-27,1773.09
2006-10-26,1746.79
2006-10-23,1737.33
2006-10-21,1749.51
2006-10-20,1741.82
2006-10-19,1738.34
2006-10-18,1752.08
2006-10-17,1752.93
2006-10-16,1760.16
2006-10-13,1746.15
2006-10-12,1727.99
2006-10-11,1702.34
2006-10-10,1714.1
2006-10-09,1711.8
2006-10-06,1710.82
2006-10-05,1705.18
2006-10-04,1679.74
2006-10-03,1700.14
2006-09-29,1701.8
2006-09-28,1688.72
2006-09-27,1687.32
2006-09-26,1680.23
2006-09-25,1662.94
2006-09-22,1671.16
2006-09-21,1676.97
2006-09-20,1657.18
2006-09-19,1639.64
2006-09-18,1658.09
2006-09-15,1650.69
2006-09-14,1648.4
2006-09-13,1638.87
2006-09-12,1606.07
2006-09-11,1591.62
2006-09-08,1642.66
2006-09-07,1632.18
2006-09-06,1640.4
2006-09-05,1632.18
2006-09-04,1628.68
2006-09-01,1607.29
2006-08-31,1595.7
2006-08-30,1606.05
2006-08-29,1606.1
2006-08-28,1595.22
2006-08-25,1587.68
2006-08-24,1577.54
2006-08-23,1563.11
2006-08-22,1577.42
2006-08-21,1579.55
2006-08-18,1572.42
2006-08-17,1568.14
2006-08-16,1572.81
2006-08-14,1550.76
2006-08-11,1528.91
2006-08-10,1517.82
2006-08-09,1506.93
2006-08-08,1486.36
2006-08-07,1461.11
2006-08-04,1467.72
2006-08-03,1474.95
2006-08-02,1469.85
2006-08-01,1451.12
2006-07-31,1452.82
2006-07-28,1443.17
2006-07-27,1444.81
2006-07-26,1426.08
2006-07-25,1395.41
2006-07-24,1366.24
2006-07-21,1355.93
2006-07-20,1392.02
2006-07-19,1356.54
2006-07-18,1389.23
2006-07-17,1401.62
2006-07-14,1451.5
2006-07-13,1468.41
2006-07-12,1477.09
2006-07-11,1450.6
2006-07-10,1458.31
2006-07-07,1435.72
2006-07-06,1467.86
2006-07-05,1481.4
2006-07-04,1457.57
2006-07-03,1459.32
2006-06-30,1450.99
2006-06-29,1394.77
2006-06-28,1387.62
2006-06-27,1390.05
2006-06-26,1382.14
2006-06-25,1438.23
2006-06-23,1432.04
2006-06-22,1417.04
2006-06-21,1382.43
2006-06-20,1351.39
2006-06-19,1367.38
2006-06-16,1348.31
2006-06-15,1298.87
2006-06-14,1222.63
2006-06-13,1244.07
2006-06-12,1306.15
2006-06-09,1343.03
2006-06-08,1271.37
2006-06-07,1348.76
2006-06-06,1407.11
2006-06-05,1448.55
2006-06-02,1480.25
2006-06-01,1443.72
2006-05-31,1492.07
2006-05-30,1541.45
2006-05-29,1550.06
2006-05-26,1543.74
2006-05-25,1519.22
2006-05-24,1506.72
2006-05-23,1534.43
2006-05-22,1477.89
2006-05-19,1566.94
2006-05-18,1635.71
2006-05-17,1754.67
2006-05-16,1704.58
2006-05-15,1702.81
2006-05-12,1772.91
2006-05-11,1793.05
2006-05-10,1815.59
2006-05-09,1798.46
2006-05-08,1789.49
2006-05-05,1778.02
2006-05-04,1772.5
2006-05-03,1767.32
2006-05-02,1754.19
2006-04-29,1733.92
2006-04-28,1704.91
2006-04-27,1700.11
2006-04-26,1714.73
2006-04-25,1674.23
2006-04-24,1709.98
2006-04-21,1714.89
2006-04-20,1716.87
2006-04-19,1705.26
2006-04-18,1698.63
2006-04-17,1663.84
2006-04-13,1630.35
2006-04-12,1653.22
2006-04-10,1692.47
2006-04-07,1682.68
2006-04-05,1707.91
2006-04-04,1691.21
2006-04-03,1680.6
2006-03-31,1644.21
2006-03-30,1638.6
2006-03-29,1617.63
2006-03-28,1605.64
2006-03-27,1610.07
2006-03-24,1592.95
2006-03-23,1578.98
2006-03-22,1574.52
2006-03-21,1585.8
2006-03-20,1587.63
2006-03-17,1575.08
2006-03-16,1574.92
2006-03-14,1564.76
2006-03-13,1569.89
2006-03-10,1562.08
2006-03-09,1540.1
2006-03-08,1533.3
2006-03-07,1562.61
2006-03-06,1558.84
2006-03-03,1538.07
2006-03-02,1536.81
2006-03-01,1523.79
2006-02-28,1501.23
2006-02-27,1502.37
2006-02-24,1493.77
2006-02-23,1491.16
2006-02-22,1488.98
2006-02-21,1480.75
2006-02-20,1468.42
2006-02-17,1465.39
2006-02-16,1486.27
2006-02-15,1483.01
2006-02-14,1479.27
2006-02-13,1488.56
2006-02-10,1479.73
2006-02-08,1469.39
2006-02-07,1470.62
2006-02-06,1461.54
2006-02-03,1440.01
2006-02-02,1445.19
2006-02-01,1445.78
2006-01-31,1460.09
2006-01-30,1451.32
2006-01-27,1461.41
2006-01-25,1439.94
2006-01-24,1431.13
2006-01-23,1422.59
2006-01-20,1428.7
2006-01-19,1415.83
2006-01-18,1387.19
2006-01-17,1397.34
2006-01-16,1404.26
2006-01-13,1413.42
2006-01-12,1412.76
2006-01-10,1418.02
2006-01-09,1434.07
2006-01-06,1432.29
2006-01-05,1425.2
2006-01-04,1423.64
2006-01-03,1412.31
2006-01-02,1390.43
2005-12-30,1387.2
2005-12-29,1376.55
2005-12-28,1366.08
2005-12-27,1367.42
2005-12-26,1338.56
2005-12-23,1366.13
2005-12-22,1381.93
2005-12-21,1376.84
2005-12-20,1377.59
2005-12-19,1380.89
2005-12-16,1365.85
2005-12-15,1352.34
2005-12-14,1365.97
2005-12-13,1367.22
2005-12-12,1353.23
2005-12-09,1343.92
2005-12-08,1324.31
2005-12-07,1317.91
2005-12-06,1306.01
2005-12-05,1306.42
2005-12-02,1320.51
2005-12-01,1318.88
2005-11-30,1298.85
2005-11-29,1315.9
2005-11-28,1321.63
2005-11-26,1307.75
2005-11-25,1295.92
2005-11-24,1281.43
2005-11-23,1270.6
2005-11-22,1258.49
2005-11-21,1270.43
2005-11-18,1278.31
2005-11-17,1273.0
2005-11-16,1265.03
2005-11-14,1254.71
2005-11-11,1250.83
2005-11-10,1226.61
2005-11-09,1220.37
2005-11-08,1223.94
2005-11-07,1206.4
2005-11-02,1186.24
2005-11-01,1174.07
2005-10-31,1164.25
2005-10-28,1138.14
2005-10-27,1155.22
2005-10-26,1181.02
2005-10-25,1186.73
2005-10-24,1177.62
2005-10-21,1192.64
2005-10-20,1173.49
2005-10-19,1185.47
2005-10-18,1215.3
